82,time,kilovolt,current in mA,current out mA,Pressure Millitorr,Neutron Count
82,1631682144952401,25.186796006397344,1.4029831288009882,1.4034373860340565,190.54642533566906,0.465
82,1631682145660565,25.18425369320903,1.4026784177869558,1.402674688724801,190.03421190075957,0.0
82,1631682146360434,25.185524849803187,1.4024244919419289,1.4030814606230706,190.3012816716087,0.12
82,1631682147063062,25.177262331941165,1.4036433359980582,1.4012509870808572,189.61211775352265,0.34
82,1631682148271567,25.184889271506105,1.4039988321810961,1.403183153597638,190.1009441847473,0.0
82,1631682148977485,25.21094798168633,1.4032370546460151,1.40389500441961,190.3012816716087,0.0
82,1631682149678846,25.191880632773973,1.403338624984026,1.4034882325213403,190.43495727425662,0.97
82,1631682150377661,25.187431584694426,1.4035417656600475,1.4014035265427083,190.3012816716087,0.0
82,1631682151080977,25.1880671629915,1.402830773293972,1.4035899254959077,191.01530412545299,0.0
82,1631682151794833,25.16073729621712,1.4028815584629775,1.402318763313815,191.14948128742336,0.0
82,1631682192404615,25.184889271506105,1.4047098245471716,1.4033356930594891,189.7231041789602,0.0
82,1631682192600744,25.195058524259366,1.4046590393781662,1.4033865395467728,190.65795864313094,0.25
82,1631682192717994,25.187431584694426,1.4032878398150206,1.4030814606230706,190.1676999023983,0.0
82,1631682192833050,25.17980464512948,1.4031354843080044,1.4036407719831914,190.5241265049242,0.0
82,1631682192938176,25.205227777012624,1.4038972618430854,1.4041492368560284,190.54642533566906,0.0
82,1631682193041598,25.198236415744756,1.4031354843080044,1.4036407719831914,190.14544539226625,0.4
82,1631682193142985,25.20077872893307,1.4024244919419289,1.402827228186652,190.88122114898954,0.0
82,1631682193242043,25.166457500890825,1.4026784177869558,1.4032340000849217,190.43495727425662,0.0
82,1631682193342916,25.202049885527234,1.4024244919419289,1.4028780746739358,190.59103082698957,0.0
82,1631682193445215,25.181711380020715,1.4024752771109343,1.4039458509068936,190.3012816716087,0.0
82,1631682193545604,25.18234695831779,1.40384647667408,1.4039966973941773,190.34582977663314,0.0
82,1631682193649133,25.188702741288584,1.4027292029559613,1.4036407719831914,190.27901152897522,0.0
82,1631682193746309,25.198236415744756,1.4023229216039181,1.4039458509068936,190.90356177387966,0.0
82,1631682193854663,25.17472001875285,1.4043543283641338,1.402674688724801,190.45724566868762,0.0
82,1631682193979017,25.19315178936813,1.4031862694770099,1.4035899254959077,190.05645339218975,0.0
82,1631682194074712,25.19315178936813,1.40384647667408,1.4037933114450425,190.25674399252102,0.0
82,1631682194178334,25.18425369320903,1.4040496173501014,1.4045051622670144,191.01530412545299,0.0
82,1631682194279416,25.18234695831779,1.4030339139699937,1.4050644736271352,190.27901152897522,0.0
82,1631682194379942,25.177897910238244,1.4029831288009882,1.4035899254959077,190.90356177387966,0.0
82,1631682194481734,25.19760083744768,1.403490980491042,1.4034882325213403,190.27901152897522,0.0
82,1631682194584306,25.18425369320903,1.4022213512659072,1.4038441579323262,190.03421190075957,0.0
82,1631682194690441,25.20268546382431,1.401916640251875,1.4024713027756661,190.59103082698957,0.0
82,1631682194788793,25.176626753644086,1.4029831288009882,1.4024204562883824,189.78972721457293,0.0
82,1631682194888474,25.196329680853523,1.4037956915050744,1.4030814606230706,190.81421495966066,0.0
82,1631682194988881,25.181075801723633,1.4036941211670637,1.4021662238519639,189.98973672607394,0.0
82,1631682195092813,25.1969652591506,1.4036433359980582,1.40389500441961,190.21221673693086,0.0
82,1631682195193871,25.16899981407914,1.4036941211670637,1.4035899254959077,190.56872677625543,0.0
82,1631682195297209,25.17980464512948,1.4029831288009882,1.4046068552415818,189.9230434799129,0.0
82,1631682195398269,25.18933831958566,1.402576847448945,1.4024713027756661,189.94527196025666,0.93
82,1631682206174880,25.208405668498017,1.4041004025191068,1.4039458509068936,190.4126714881412,0.0
82,1631682206375406,25.19251621107105,1.4032878398150206,1.4025221492629498,190.5241265049242,0.55
82,1631682206573388,25.196329680853523,1.4035417656600475,1.4027763816993684,189.78972721457293,0.0
82,1631682216923321,25.1969652591506,1.4043543283641338,1.403539079008624,190.03421190075957,0.0
82,1631682216988631,25.173448862158693,1.4012564330548047,1.403539079008624,189.78972721457293,0.0
82,1631682217121766,25.19315178936813,1.4026784177869558,1.4028780746739358,190.70259024356355,0.0
82,1631682217329188,25.177897910238244,1.401815069913864,1.404759394703433,190.27901152897522,0.0
82,1631682217390974,25.19378736766521,1.4024244919419289,1.404759394703433,189.85637364548535,0.0
82,1631682218254842,25.200143150635995,1.4027292029559613,1.4053187060635537,190.43495727425662,0.0
82,1631682250770126,25.20459219871555,1.401916640251875,1.4040983903687447,190.1009441847473,0.0
82,1631682250976289,25.18616042810027,1.4032878398150206,1.4022170703392476,190.14544539226625,0.0
82,1631682251077684,25.199507572338913,1.4030339139699937,1.4033356930594891,190.61333748817657,0.0
82,1631682251197870,25.201414307230152,1.4036433359980582,1.4049627806525677,190.59103082698957,0.0
82,1631682251304102,25.18616042810027,1.4038972618430854,1.4038441579323262,189.967503042209,0.0
82,1631682251404319,25.181711380020715,1.4039480470120906,1.402674688724801,190.72490996159846,0.0
82,1631682251507343,25.195694102556445,1.4053192465752362,1.4037933114450425,190.88122114898954,0.0
82,1631682251608591,25.185524849803187,1.4027799881249665,1.4031323071103543,189.94527196025666,0.0
82,1631682251712693,25.20268546382431,1.403338624984026,1.4033356930594891,189.45684582529708,0.0
82,1631682251814490,25.17980464512948,1.4028815584629775,1.4030814606230706,189.967503042209,0.0
82,1631682251914145,25.20459219871555,1.4027799881249665,1.4014035265427083,189.8341555685296,0.0
82,1631682252014081,25.18933831958566,1.4027799881249665,1.4026238422375172,189.74530925852716,0.0
82,1631682252117891,25.16963539237622,1.4043543283641338,1.4032848465722054,190.9259050135029,0.0
82,1631682252224394,25.187431584694426,1.4031862694770099,1.4034882325213403,190.65795864313094,0.0
82,1631682252324355,25.177262331941165,1.4039988321810961,1.4021153773646802,190.03421190075957,0.0
82,1631682252425467,25.17090654897038,1.4019674254208803,1.402827228186652,190.34582977663314,0.06
82,1631682252528177,25.18425369320903,1.4043543283641338,1.4043017763178796,190.81421495966066,0.0
82,1631682252633464,25.19315178936813,1.4043543283641338,1.404759394703433,190.5018302837159,0.235
82,1631682252735284,25.19760083744768,1.4024244919419289,1.4036407719831914,190.85888313852726,0.0
82,1631682252836763,25.216668186360035,1.4035417656600475,1.404047543881461,190.189957017185,0.0
82,1631682252938503,25.1880671629915,1.4025260622799396,1.4037933114450425,190.0786974867505,0.0
82,1631682253041674,25.199507572338913,1.4031862694770099,1.402674688724801,190.32355442072605,0.0
82,1631682253144611,25.194422945962287,1.4040496173501014,1.4047085482161492,190.5241265049242,0.0
82,1631682253246487,25.177262331941165,1.4041004025191068,1.4040983903687447,190.0119730121557,0.0
82,1631682253349129,25.215397029765878,1.4024752771109343,1.403183153597638,190.0786974867505,0.66
82,1631682253447986,25.191245054476894,1.4049637503921986,1.4028780746739358,189.7231041789602,0.0
82,1631682264238610,25.20459219871555,1.4041511876881123,1.4034882325213403,189.85637364548535,0.0
82,1631682264436609,25.17281328386162,1.4037449063360692,1.4029289211612195,190.23447906194147,0.0
82,1631682264733227,25.16963539237622,1.40384647667408,1.402318763313815,189.967503042209,0.0
82,1631682274994394,25.187431584694426,1.404252758026123,1.4039458509068936,190.25674399252102,0.0
82,1631682275180558,25.1969652591506,1.4039480470120906,1.4017086054664105,190.21221673693086,0.0
82,1631682275243243,25.209041246795096,1.4027799881249665,1.4042509298305959,190.83654774218613,0.0
82,1631682275308268,25.194422945962287,1.40384647667408,1.4024713027756661,190.27901152897522,0.0
82,1631682275475665,25.198236415744756,1.4034401953220368,1.4030814606230706,190.189957017185,0.0
82,1631682276126269,25.187431584694426,1.4036941211670637,1.4032340000849217,191.12711188362752,0.0
82,1631682342718948,25.176626753644086,1.4012056478857995,1.4037933114450425,190.1009441847473,0.91
82,1631682342910325,25.184889271506105,1.4022213512659072,1.4022679168265313,190.3012816716087,0.0
82,1631682343023206,25.186796006397344,1.4044051135331392,1.4032340000849217,190.0119730121557,0.04
82,1631682343140871,25.19760083744768,1.4027799881249665,1.404403469292447,190.59103082698957,0.0
82,1631682343246127,25.205863355309706,1.4023229216039181,1.404403469292447,190.59103082698957,0.37
82,1631682343347701,25.182982536614873,1.4032878398150206,1.403691618470475,189.63430984330427,0.0
82,1631682343449442,25.195058524259366,1.4031354843080044,1.4027255352120847,190.1009441847473,0.0
82,1631682343549567,25.1969652591506,1.4048621800541878,1.403691618470475,190.23447906194147,0.0
82,1631682343648815,25.198871994041838,1.40450668387115,1.4038441579323262,190.70259024356355,0.0
82,1631682343750820,25.190609476179816,1.4031862694770099,1.4025221492629498,190.27901152897522,1.125
82,1631682343851431,25.181075801723633,1.4028815584629775,1.4047085482161492,189.76751693696312,0.0
82,1631682343951599,25.198871994041838,1.4029831288009882,1.4043526228051633,190.23447906194147,0.0
82,1631682344051725,25.173448862158693,1.4029831288009882,1.403183153597638,190.32355442072605,0.195
82,1631682344152260,25.20459219871555,1.4028815584629775,1.404403469292447,189.9230434799129,0.0
82,1631682344252562,25.177897910238244,1.4027799881249665,1.4032848465722054,190.27901152897522,0.0
82,1631682344353376,25.20268546382431,1.4032878398150206,1.402674688724801,190.03421190075957,0.0
82,1631682344454828,25.17472001875285,1.4028815584629775,1.403030614135787,190.9705993381748,0.0
82,1631682344557002,25.202049885527234,1.4024752771109343,1.4042000833433121,190.4126714881412,0.0
82,1631682344656246,25.187431584694426,1.4027799881249665,1.4029797676485032,190.5018302837159,0.0
82,1631682344760066,25.19315178936813,1.402830773293972,1.4024204562883824,189.967503042209,0.0
82,1631682344860928,25.173448862158693,1.4033894101530313,1.4022170703392476,189.90081760087244,0.92
82,1631682344960360,25.173448862158693,1.4030339139699937,1.4042509298305959,190.5018302837159,0.0
82,1631682345062315,25.191245054476894,1.4041004025191068,1.403030614135787,190.25674399252102,0.0
82,1631682345163111,25.19251621107105,1.4028815584629775,1.4040983903687447,189.8341555685296,0.0
82,1631682345262279,25.219210499548357,1.4037956915050744,1.404047543881461,190.3012816716087,0.0
82,1631682401434212,25.163915187702514,1.4033894101530313,1.4029797676485032,189.967503042209,0.0
82,1631682401537411,25.199507572338913,1.4042019728571176,1.4033865395467728,190.90356177387966,0.0
82,1631682401710831,25.19315178936813,1.403084699138999,1.4036407719831914,190.39038831003538,0.0
82,1631682401810844,25.20459219871555,1.4023229216039181,1.4034882325213403,189.74530925852716,0.0
82,1631682401919602,25.1880671629915,1.4031862694770099,1.4034373860340565,189.74530925852716,0.0
82,1631682402022007,25.18997389788274,1.404608254209161,1.4025729957502335,190.32355442072605,0.0
82,1631682402122872,25.219846077845432,1.4034401953220368,1.4031323071103543,189.85637364548535,0.0
82,1631682402224527,25.18616042810027,1.4032370546460151,1.404759394703433,189.94527196025666,0.23
82,1631682402326533,25.19760083744768,1.40450668387115,1.402674688724801,191.23898508668833,0.0
82,1631682402420161,25.18933831958566,1.4048621800541878,1.404047543881461,190.43495727425662,0.0
82,1631682402528299,25.183618114911948,1.4017134995758533,1.4033865395467728,190.59103082698957,0.0
82,1631682402629024,25.19251621107105,1.4029323436319827,1.4038441579323262,190.5018302837159,1.355
82,1631682402729902,25.1791690668324,1.4028815584629775,1.403539079008624,189.94527196025666,0.0
82,1631682402831461,25.199507572338913,1.4032370546460151,1.4043526228051633,190.5018302837159,0.0
82,1631682402930861,25.19251621107105,1.4036941211670637,1.4041492368560284,189.45684582529708,0.0
82,1631682403031861,25.19251621107105,1.4029323436319827,1.402827228186652,190.21221673693086,0.91
82,1631682403136805,25.196329680853523,1.402830773293972,1.4034373860340565,190.63564676012157,0.0
82,1631682403236884,25.18997389788274,1.404608254209161,1.4025729957502335,189.967503042209,0.0
82,1631682403337481,25.21158355998341,1.4011040775477885,1.4024713027756661,189.98973672607394,0.165
82,1631682403433357,25.17980464512948,1.40450668387115,1.4020645308773965,190.05645339218975,0.0
82,1631682403536662,25.187431584694426,1.4039480470120906,1.4027763816993684,190.9705993381748,0.0
82,1631682403637808,25.191880632773973,1.403592550829053,1.403183153597638,190.1009441847473,0.0
82,1631682403740236,25.183618114911948,1.403338624984026,1.4028780746739358,189.56774136479115,0.0
82,1631682403840494,25.172177705564536,1.4024244919419289,1.401962837902829,190.36810773963427,0.16
82,1631682403960324,25.18425369320903,1.4038972618430854,1.4028780746739358,189.56774136479115,0.0
82,1631682404065143,25.177897910238244,1.402576847448945,1.4028780746739358,190.5018302837159,0.38
82,1631682404165264,25.195058524259366,1.4023737067729234,1.4032848465722054,190.27901152897522,0.0
82,1631682404264148,25.18425369320903,1.4039988321810961,1.4032340000849217,190.189957017185,0.49
82,1631682404365786,25.181075801723633,1.4031862694770099,1.403030614135787,190.0786974867505,0.0
82,1631682404464683,25.182982536614873,1.4036433359980582,1.4038441579323262,190.5018302837159,0.0
82,1631682404565569,25.18234695831779,1.4032370546460151,1.403183153597638,189.9230434799129,0.0
82,1631682404667815,25.177262331941165,1.4020689957588912,1.4032340000849217,190.189957017185,0.0
82,1631682404766873,25.191880632773973,1.4019674254208803,1.4037933114450425,189.87859432283125,0.0
82,1631682404868208,25.195058524259366,1.4029323436319827,1.4040983903687447,190.3012816716087,0.0
82,1631682405608955,25.199507572338913,1.4031354843080044,1.4029797676485032,190.34582977663314,0.0
82,1631682406314373,25.17472001875285,1.4026784177869558,1.4034882325213403,190.59103082698957,0.0
82,1631682407021373,25.183618114911948,1.4027799881249665,1.404047543881461,190.79188479064527,0.0
82,1631682407728589,25.1524747783551,1.4032370546460151,1.4037933114450425,190.25674399252102,0.0
82,1631682408522752,25.198236415744756,1.4026784177869558,1.4031323071103543,190.189957017185,0.0
82,1631682409225136,25.185524849803187,1.402576847448945,1.4025221492629498,190.03421190075957,0.0
82,1631682409929966,25.19315178936813,1.4042019728571176,1.4032340000849217,190.23447906194147,0.635
82,1631682410642993,25.174084440455776,1.4022213512659072,1.4026238422375172,190.39038831003538,0.43
82,1631682496766276,25.195694102556445,1.4031862694770099,1.4044543157797307,190.189957017185,0.0
82,1631682496866359,25.202049885527234,1.4020182105898857,1.4020136843901128,189.90081760087244,0.0
82,1631682497033927,25.185524849803187,1.4034401953220368,1.401962837902829,190.27901152897522,0.0
82,1631682497133785,25.17535559704993,1.403338624984026,1.4025729957502335,189.967503042209,0.0
82,1631682497234091,25.19251621107105,1.4033894101530313,1.4026238422375172,189.78972721457293,0.0
82,1631682497332172,25.176626753644086,1.402576847448945,1.4020136843901128,190.1676999023983,0.0
82,1631682497433665,25.20077872893307,1.4039480470120906,1.4013018335681409,190.5018302837159,0.0
82,1631682497535188,25.19251621107105,1.4016119292378426,1.4034882325213403,190.25674399252102,0.0
82,1631682497633089,25.19315178936813,1.4029323436319827,1.4036407719831914,189.54555706523303,0.0
82,1631682497735638,25.191245054476894,1.4039988321810961,1.4037424649577588,190.3012816716087,0.0
82,1631682497835539,25.18616042810027,1.4037449063360692,1.4037933114450425,190.45724566868762,0.395
82,1631682497940006,25.20077872893307,1.4022721364349127,1.4027763816993684,190.43495727425662,0.0
82,1631682498037279,25.19315178936813,1.4041511876881123,1.4028780746739358,191.01530412545299,0.0
82,1631682498141727,25.178533488535322,1.402830773293972,1.4036407719831914,190.27901152897522,0.0
82,1631682498240500,25.213490294874646,1.4022213512659072,1.4025729957502335,190.23447906194147,0.0
82,1631682498343269,25.185524849803187,1.4019674254208803,1.403691618470475,189.967503042209,0.0
82,1631682498445150,25.188702741288584,1.402830773293972,1.4036407719831914,190.4126714881412,0.37
82,1631682498546925,25.19315178936813,1.4022721364349127,1.4037424649577588,190.47953667173906,0.0
82,1631682498650550,25.18234695831779,1.4032878398150206,1.4034373860340565,190.5241265049242,0.0
82,1631682498750428,25.20268546382431,1.4026784177869558,1.4024713027756661,189.94527196025666,0.69
82,1631682498854404,25.176626753644086,1.4021197809278965,1.404403469292447,189.78972721457293,0.0
82,1631682498958186,25.185524849803187,1.4016119292378426,1.4034882325213403,190.32355442072605,0.0
82,1631682499055815,25.167728657484982,1.4026784177869558,1.4027763816993684,190.1009441847473,0.0
82,1631682499156576,25.180440223426558,1.4035417656600475,1.4037933114450425,189.27954788207765,0.935
82,1631682499256033,25.184889271506105,1.403338624984026,1.4031323071103543,190.63564676012157,0.0
82,1631682499356651,25.195058524259366,1.403490980491042,1.4028780746739358,190.23447906194147,0.575
82,1631682499457189,25.177262331941165,1.4040496173501014,1.4031323071103543,189.98973672607394,0.0
82,1631682499562684,25.175991175347008,1.403338624984026,1.4034373860340565,190.3012816716087,0.0
82,1631682894556505,25.177262331941165,1.4035417656600475,1.4030814606230706,190.65795864313094,0.0
82,1631682894668249,25.181711380020715,1.4042019728571176,1.4012509870808572,190.34582977663314,0.565
82,1631682894845734,25.174084440455776,1.4044051135331392,1.4032340000849217,189.54555706523303,0.16
82,1631682894941924,25.17535559704993,1.404912965223193,1.4036407719831914,190.59103082698957,0.0
82,1631682895043346,25.181075801723633,1.4038972618430854,1.402318763313815,190.59103082698957,0.0
82,1631682895146689,25.180440223426558,1.4038972618430854,1.403539079008624,191.06001937778714,0.0
82,1631682895246767,25.198236415744756,1.4027292029559613,1.4030814606230706,189.94527196025666,0.0
82,1631682895347820,25.212854716577564,1.4025260622799396,1.401962837902829,189.98973672607394,0.035
82,1631682895447852,25.20777009020094,1.4026784177869558,1.404047543881461,190.4126714881412,1.23
82,1631682895549731,25.19315178936813,1.4041004025191068,1.40389500441961,190.59103082698957,0.0
82,1631682895667756,25.202049885527234,1.4044051135331392,1.4035899254959077,190.61333748817657,0.0
82,1631682895771938,25.191880632773973,1.403592550829053,1.4025729957502335,190.7695572348334,0.0
82,1631682895872075,25.195694102556445,1.4045574690401554,1.4035899254959077,190.32355442072605,0.0
82,1631682895978577,25.198871994041838,1.403338624984026,1.4042000833433121,191.171853309321,0.875
82,1631682896078591,25.20649893360678,1.4021197809278965,1.4030814606230706,189.94527196025666,0.0
82,1631682896180753,25.177897910238244,1.402830773293972,1.4039966973941773,190.70259024356355,0.0
82,1631682896282689,25.196329680853523,1.403084699138999,1.4037933114450425,190.45724566868762,0.75
82,1631682896384351,25.20777009020094,1.4022721364349127,1.4024713027756661,190.1676999023983,0.0
82,1631682896485291,25.195694102556445,1.4036433359980582,1.4029289211612195,190.21221673693086,0.0
82,1631682896586366,25.187431584694426,1.403490980491042,1.4030814606230706,190.34582977663314,0.385
82,1631682896686605,25.181075801723633,1.4045574690401554,1.4026238422375172,190.1009441847473,0.0
82,1631682896787223,25.198236415744756,1.4031862694770099,1.4035899254959077,190.56872677625543,0.0
82,1631683090811907,25.20713451190386,1.4031354843080044,1.403691618470475,190.25674399252102,0.0
82,1631683091211933,25.187431584694426,1.4029323436319827,1.403539079008624,190.4126714881412,0.54
82,1631683091322234,25.196329680853523,1.4024752771109343,1.4033865395467728,190.65795864313094,0.0
82,1631683091421225,25.194422945962287,1.4024752771109343,1.4025221492629498,190.4126714881412,0.0
82,1631683091522778,25.20459219871555,1.4023737067729234,1.4049627806525677,190.21221673693086,0.0
82,1631683091625564,25.19315178936813,1.4052176762372255,1.4030814606230706,190.43495727425662,0.0
82,1631683091725839,25.19251621107105,1.402576847448945,1.4043526228051633,189.85637364548535,0.0
82,1631683091826769,25.20459219871555,1.4036941211670637,1.404047543881461,190.5241265049242,0.0
82,1631683091925707,25.202049885527234,1.4036941211670637,1.4035899254959077,190.94825086816604,0.0
82,1631683092027182,25.181075801723633,1.4038972618430854,1.4031323071103543,190.4126714881412,0.0
82,1631683092128276,25.190609476179816,1.4032878398150206,1.4034373860340565,190.1009441847473,0.0
82,1631683092231828,25.188702741288584,1.4032370546460151,1.4032340000849217,189.70090169795841,0.0
82,1631683092340344,25.194422945962287,1.4029323436319827,1.4046577017288655,190.70259024356355,0.89
82,1631683092440510,25.167728657484982,1.4031354843080044,1.4039966973941773,189.967503042209,1.095
82,1631683092540461,25.215397029765878,1.4031862694770099,1.4024204562883824,190.68027313750983,0.0
82,1631683092641768,25.19378736766521,1.40384647667408,1.4024713027756661,190.47953667173906,0.0
82,1631683092747267,25.209676825092174,1.4039480470120906,1.4042509298305959,190.88122114898954,0.0
82,1631683092845828,25.175991175347008,1.4042019728571176,1.4032340000849217,189.85637364548535,0.0
82,1631683092947307,25.219846077845432,1.4046590393781662,1.4041492368560284,190.43495727425662,0.0
82,1631683093048853,25.1791690668324,1.4042019728571176,1.4040983903687447,190.1009441847473,0.0
82,1631683093153495,25.19251621107105,1.4041004025191068,1.403691618470475,189.7231041789602,0.0
82,1631683093260040,25.198236415744756,1.4028815584629775,1.40389500441961,190.56872677625543,0.0
82,1631683093365386,25.185524849803187,1.403490980491042,1.4046068552415818,190.56872677625543,1.9
82,1631683093469820,25.18234695831779,1.4041004025191068,1.4029797676485032,190.68027313750983,0.225
82,1631700150096842,25.20713451190386,1.4039480470120906,1.4022170703392476,190.189957017185,0.44
82,1631700150622017,25.17980464512948,1.401916640251875,1.4037933114450425,190.72490996159846,0.0
82,1631700150729909,25.177897910238244,1.403490980491042,1.4039458509068936,190.0119730121557,0.32
82,1631700150833354,25.198871994041838,1.4031354843080044,1.4042509298305959,190.68027313750983,0.0
82,1631700150932332,25.18933831958566,1.4037449063360692,1.403030614135787,190.72490996159846,0.0
82,1631700151039078,25.18997389788274,1.4029323436319827,1.4034373860340565,190.189957017185,0.0
82,1631700151138931,25.184889271506105,1.4029831288009882,1.4029797676485032,190.3012816716087,0.0
82,1631700151244588,25.209041246795096,1.40384647667408,1.4031323071103543,190.05645339218975,0.0
82,1631700151342563,25.21094798168633,1.4031354843080044,1.4022679168265313,190.189957017185,0.0
82,1631700151445949,25.182982536614873,1.4029831288009882,1.4024713027756661,190.32355442072605,0.0
82,1631700151546505,25.18616042810027,1.4020182105898857,1.402674688724801,190.83654774218613,0.0
82,1631700151646169,25.173448862158693,1.4021197809278965,1.4029289211612195,190.32355442072605,0.0
82,1631700151750004,25.215397029765878,1.402170566096902,1.404759394703433,190.56872677625543,0.0
82,1631700151849705,25.18616042810027,1.4041004025191068,1.4032848465722054,190.1009441847473,0.0
82,1631700151952246,25.20077872893307,1.403338624984026,1.4043017763178796,190.99295042383477,0.0
82,1631700152051786,25.194422945962287,1.4051668910682202,1.4043017763178796,190.54642533566906,0.49
